100 
200 
20000 
1 1 3.8345 
2 1 4.476 
3 1 3.6636 
4 1 5.9686 
5 1 2.1144 
6 1 5.9407 
7 1 5.4169 
8 1 4.8419 
9 1 4.8488 
10 1 3.0349 
11 1 4.285 
12 1 4.0886 
13 1 4.7624 
14 1 4.2449 
15 1 5.0632 
16 1 5.1773 
17 1 5.4645 
18 1 4.5223 
19 1 2.6854 
20 1 4.9169 
21 1 4.5185 
22 1 4.5876 
23 1 4.7992 
24 1 4.4235 
25 1 5.5017 
26 1 4.8645 
27 1 6.7444 
28 1 4.602 
29 1 4.1531 
30 1 3.8387 
31 1 5.4588 
32 1 4.569 
33 1 3.095 
34 1 1.7589 
35 1 1.7985 
36 1 0.64874 
37 1 -0.58255 
38 1 1.4149 
39 1 -0.17752 
40 1 1.1536 
41 1 -2.0052 
42 1 1.9448 
43 1 0.17502 
44 1 1.7561 
45 1 -0.43444 
46 1 1.0624 
47 1 1.1724 
48 1 2.312 
49 1 -0.19471 
50 1 0.57034 
51 1 -0.85689 
52 1 -1.4636 
53 1 -1.0845 
54 1 0.8702 
55 1 0.51248 
56 1 -0.77783 
57 1 -0.57973 
58 1 0.36551 
59 1 1.7014 
60 1 -0.23239 
61 1 0.38973 
62 1 0.4263 
63 1 0.20228 
64 1 -0.32648 
65 1 -0.59661 
66 1 -2.4546 
67 1 2.0579 
68 1 1.5444 
69 1 1.2058 
70 1 -2.0004 
71 1 -0.18947 
72 1 2.0227 
73 1 -0.52942 
74 1 1.5959 
75 1 -0.34183 
76 1 -0.93042 
77 1 -0.32624 
78 1 -0.69602 
79 1 0.020695 
80 1 1.5207 
81 1 -1.0636 
82 1 -0.32254 
83 1 1.2742 
84 1 0.34407 
85 1 0.78668 
86 1 0.18194 
87 1 0.19234 
88 1 -0.17051 
89 1 -0.2497 
90 1 -0.88932 
91 1 -0.84205 
92 1 -1.565 
93 1 0.042468 
94 1 -0.86195 
95 1 -0.79321 
96 1 -0.42224 
97 1 -0.21579 
98 1 0.69278 
99 1 -0.68279 
100 1 -0.01374 
1 2 4.5671 
2 2 3.6865 
3 2 4.4694 
4 2 3.3325 
5 2 6.0594 
6 2 5.3359 
7 2 3.6809 
8 2 4.7857 
9 2 4.7569 
10 2 3.3605 
11 2 2.4773 
12 2 4.476 
13 2 3.6805 
14 2 3.1411 
15 2 4.4693 
16 2 6.8849 
17 2 3.366 
18 2 5.8603 
19 2 3.2556 
20 2 4.1164 
21 2 4.0128 
22 2 2.9988 
23 2 3.3642 
24 2 4.1983 
25 2 5.658 
26 2 4.3787 
27 2 4.3748 
28 2 3.5653 
29 2 3.1065 
30 2 4.3774 
31 2 4.5879 
32 2 2.0056 
33 2 4.6841 
34 2 4.7359 
35 2 2.2096 
36 2 -0.29061 
