100 
200 
20000 
1 1 3.1818 
2 1 4.725 
3 1 3.7467 
4 1 2.5588 
5 1 6.128 
6 1 4.758 
7 1 4.3225 
8 1 4.8923 
9 1 5.5367 
10 1 3.6919 
11 1 4.1825 
12 1 4.07 
13 1 4.7586 
14 1 3.7479 
15 1 2.584 
16 1 3.2325 
17 1 3.2847 
18 1 6.4402 
19 1 5.4719 
20 1 5.2315 
21 1 4.1081 
22 1 2.992 
23 1 3.1464 
24 1 3.6395 
25 1 3.9958 
26 1 4.6898 
27 1 4.8246 
28 1 2.8714 
29 1 4.3668 
30 1 5.7201 
31 1 4.2473 
32 1 4.1289 
33 1 4.889 
34 1 3.311 
35 1 4.3478 
36 1 -0.044156 
37 1 0.37656 
38 1 1.7296 
39 1 -1.2718 
40 1 0.089569 
41 1 -0.66236 
42 1 0.78884 
43 1 1.2442 
44 1 -0.5606 
45 1 1.572 
46 1 0.96828 
47 1 -0.35951 
48 1 -1.3117 
49 1 0.023151 
50 1 0.46674 
51 1 0.65319 
52 1 0.50967 
53 1 -1.4773 
54 1 -0.052942 
55 1 -0.16902 
56 1 0.03962 
57 1 0.10657 
58 1 0.034096 
59 1 -0.925 
60 1 1.0193 
61 1 1.2932 
62 1 1.0866 
63 1 1.7124 
64 1 0.44972 
65 1 -0.88857 
66 1 -1.7635 
67 1 -0.81285 
68 1 0.26238 
69 1 -0.35818 
70 1 -0.78873 
71 1 -0.74334 
72 1 0.29596 
73 1 -1.0707 
74 1 -0.49151 
75 1 -0.3926 
76 1 -0.45027 
77 1 0.38722 
78 1 -1.309 
79 1 0.87088 
80 1 0.95004 
81 1 1.1264 
82 1 -0.77934 
83 1 0.46941 
84 1 0.044658 
85 1 0.67341 
86 1 -0.16742 
87 1 0.3261 
88 1 0.36423 
89 1 -0.30407 
90 1 1.1428 
91 1 0.29305 
92 1 0.79009 
93 1 -0.22917 
94 1 -0.43821 
95 1 -0.6338 
96 1 -0.34729 
97 1 2.1099 
98 1 -1.6635 
99 1 -1.4224 
100 1 1.3279 
1 2 3.7611 
2 2 5.9018 
3 2 2.1256 
4 2 3.3725 
5 2 2.8743 
6 2 3.9294 
7 2 5.2477 
8 2 3.7404 
9 2 4.7131 
10 2 2.9182 
11 2 5.8159 
12 2 4.0588 
13 2 4.6436 
14 2 3.7391 
15 2 3.9435 
16 2 3.0313 
17 2 4.4114 
18 2 4.8538 
19 2 4.3161 
20 2 5.99 
21 2 5.243 
22 2 4.5467 
23 2 2.0984 
24 2 3.4008 
25 2 4.5832 
26 2 2.8208 
27 2 4.1189 
28 2 3.444 
29 2 4.5856 
30 2 4.6548 
31 2 4.2825 
32 2 5.2971 
33 2 3.3996 
34 2 3.132 
35 2 6.3035 
36 2 -0.48075 
37 2 -0.71892 
38 2 0.46352 
39 2 0.44637 
40 2 -0.56644 
41 2 0.13241 
42 2 1.1022 
43 2 -0.97279 
44 2 0.036382 
45 2 2.9217 
46 2 -0.73352 
47 2 -0.051746 
48 2 2.2051 
49 2 -0.65051 
50 2 0.45476 
51 2 1.2746 
52 2 0.3512 
53 2 2.1371 
54 2 1.601 
55 2 0.28278 
56 2 0.13825 
57 2 -0.11832 
58 2 -0.64423 
59 2 0.36503 
60 2 0.18235 
61 2 -0.25818 
62 2 0.23149 
63 2 -0.68374 
64 2 -0.88234 
65 2 0.045463 
66 2 -0.95417 
67 2 -0.049012 
68 2 -0.053794 
69 2 -1.4896 
70 2 -0.050124 
71 2 -0.85304 
72 2 0.88996 
73 2 -1.7476 
74 2 -0.40434 
75 2 0.45467 
76 2 -0.14436 
77 2 -1.063 
78 2 -1.5076 
79 2 -0.70791 
80 2 0.11818 
81 2 1.252 
82 2 -0.4461 
83 2 0.54613 
84 2 -0.7606 
85 2 -1.6133 
86 2 -0.54112 
87 2 0.44971 
88 2 0.20171 
89 2 -0.87143 
90 2 -0.59168 
91 2 -0.64164 
92 2 -0.47191 
93 2 0.029774 
94 2 -0.25521 
95 2 0.31524 
96 2 0.51209 
97 2 -0.47931 
98 2 -1.3359 
99 2 1.511 
100 2 -0.48295 
1 3 5.3326 
2 3 3.7154 
3 3 3.105 
4 3 2.3202 
5 3 2.7775 
6 3 4.4503 
7 3 3.6459 
8 3 3.3732 
9 3 4.8073 
10 3 3.1659 
11 3 5.0203 
12 3 1.4167 
13 3 4.7598 
14 3 4.3604 
15 3 6.1792 
16 3 3.0147 
17 3 3.1364 
18 3 4.9139 
19 3 4.4196 
20 3 3.2421 
21 3 3.5243 
22 3 4.1988 
23 3 4.371 
24 3 3.7693 
25 3 3.7932 
26 3 3.0521 
27 3 4.9192 
28 3 4.179 
29 3 5.1013 
30 3 5.4452 
31 3 5.1026 
32 3 5.001 
33 3 5.2147 
34 3 1.7313 
35 3 4.0983 
36 3 0.93165 
37 3 -0.63245 
38 3 -2.3713 
39 3 0.47324 
40 3 -0.46647 
41 3 1.8787 
42 3 0.36425 
43 3 0.43901 
44 3 0.57755 
45 3 -0.35086 
46 3 1.8354 
47 3 0.031529 
48 3 0.57458 
49 3 0.23504 
50 3 -0.3189 
51 3 0.85068 
52 3 0.81465 
53 3 -0.088257 
54 3 1.0158 
55 3 -0.61094 
56 3 0.64195 
57 3 1.0726 
58 3 1.9008 
59 3 1.4208 
60 3 -1.0003 
61 3 0.95152 
62 3 -0.85818 
63 3 1.4309 
64 3 -0.51165 
65 3 -0.067387 
66 3 -0.94539 
67 3 1.3922 
68 3 0.032676 
69 3 0.73959 
70 3 0.467 
71 3 0.029682 
72 3 0.63454 
73 3 -0.32474 
74 3 0.60058 
75 3 -1.2164 
76 3 0.96066 
77 3 -1.6523 
78 3 0.17828 
79 3 0.94787 
80 3 -1.828 
81 3 -0.38621 
82 3 0.57482 
83 3 -1.4344 
84 3 -0.25321 
85 3 0.96145 
86 3 0.045907 
87 3 -1.7924 
88 3 0.97144 
89 3 -1.3546 
90 3 0.67477 
91 3 0.00048904 
92 3 0.74696 
93 3 0.72398 
94 3 1.7072 
95 3 -0.080243 
96 3 -1.0153 
97 3 1.132 
98 3 -0.042316 
99 3 0.035248 
100 3 0.7403 
1 4 3.3665 
2 4 2.7508 
3 4 4.1724 
4 4 3.7694 
5 4 3.9297 
6 4 3.4115 
7 4 3.3083 
8 4 2.4767 
9 4 4.2373 
10 4 2.9941 
11 4 3.195 
12 4 6.512 
13 4 2.9955 
14 4 3.0647 
15 4 3.5767 
16 4 3.789 
17 4 4.459 
18 4 3.337 
19 4 4.4108 
20 4 3.6628 
21 4 5.3126 
22 4 3.7679 
23 4 3.8046 
24 4 4.3052 
25 4 4.3241 
26 4 4.3486 
27 4 4.5294 
28 4 3.7185 
29 4 3.3298 
30 4 3.1453 
31 4 1.6859 
32 4 3.1869 
33 4 2.9308 
34 4 2.7497 
35 4 6.1991 
36 4 -0.79667 
37 4 2.7869 
38 4 -2.0972 
39 4 -1.0607 
40 4 0.039982 
41 4 -1.5819 
42 4 0.5988 
43 4 0.32229 
44 4 -0.72567 
45 4 0.45719 
46 4 1.8507 
47 4 1.1543 
48 4 0.87602 
49 4 2.4441 
50 4 -0.86816 
51 4 0.93461 
52 4 -0.52597 
53 4 -0.10431 
54 4 0.82039 
55 4 -1.0874 
56 4 -0.10584 
57 4 -0.059095 
58 4 0.90004 
59 4 1.6513 
60 4 -0.1001 
61 4 -2.5695 
62 4 -0.82727 
63 4 0.24705 
64 4 0.7303 
65 4 -0.15096 
66 4 0.3848 
67 4 -1.5494 
68 4 1.596 
69 4 -0.52807 
70 4 2.1738 
71 4 -0.79846 
72 4 -1.8744 
73 4 0.10802 
74 4 1.1984 
75 4 1.4324 
76 4 -0.45907 
77 4 0.18553 
78 4 1.1146 
79 4 -0.39088 
80 4 -0.43033 
81 4 0.82682 
82 4 -2.4407 
83 4 -0.85427 
84 4 -0.39581 
85 4 -0.95883 
86 4 -1.1716 
87 4 2.4454 
88 4 -0.0090738 
89 4 -0.79737 
90 4 -0.6717 
91 4 -0.8627 
92 4 -1.6187 
93 4 0.23262 
94 4 -0.13346 
95 4 -0.22475 
96 4 -0.61698 
97 4 -0.70827 
98 4 -0.92008 
99 4 0.82164 
100 4 0.60343 
1 5 3.6876 
2 5 3.6362 
3 5 4.0801 
4 5 3.1966 
5 5 3.3465 
6 5 4.0548 
7 5 4.6507 
8 5 5.0382 
9 5 3.4472 
10 5 2.0764 
11 5 3.4561 
12 5 4.3414 
13 5 4.2391 
14 5 3.6033 
15 5 4.9987 
16 5 2.9892 
17 5 2.9489 
18 5 4.9391 
19 5 5.5025 
20 5 4.155 
21 5 1.6094 
22 5 6.2156 
23 5 3.3835 
24 5 3.4801 
25 5 3.8911 
26 5 4.2824 
27 5 3.9891 
28 5 5.3522 
29 5 2.2146 
30 5 2.089 
31 5 3.7733 
32 5 2.3762 
33 5 4.2913 
34 5 2.9425 
35 5 4.0215 
36 5 -0.46128 
37 5 -1.1434 
38 5 0.55807 
39 5 1.0013 
40 5 0.82249 
41 5 -0.6029 
42 5 -0.086635 
43 5 1.938 
44 5 -0.54684 
45 5 -0.10159 
46 5 0.24174 
47 5 0.96748 
48 5 1.0256 
49 5 0.88933 
50 5 -0.15016 
51 5 -0.076897 
52 5 -0.25761 
53 5 -0.30613 
54 5 -0.27057 
55 5 -2.2121 
56 5 0.19631 
57 5 -0.38205 
58 5 -0.073462 
59 5 -0.84661 
60 5 -0.5477 
61 5 1.0316 
62 5 1.785 
63 5 1.6062 
64 5 -1.0194 
65 5 -0.7601 
66 5 -0.40885 
67 5 -0.0311 
68 5 -0.44563 
69 5 -1.5597 
70 5 -1.626 
71 5 -0.95459 
72 5 1.2053 
73 5 -0.14727 
74 5 -0.75051 
75 5 1.3348 
76 5 1.0265 
77 5 0.47876 
78 5 -0.97349 
79 5 1.852 
80 5 -0.47976 
81 5 0.19081 
82 5 0.46698 
83 5 -1.0487 
84 5 -0.57501 
85 5 0.56763 
86 5 -0.99493 
87 5 -0.9525 
88 5 -1.1903 
89 5 -1.0187 
90 5 1.8476 
91 5 1.2605 
92 5 -0.012479 
93 5 0.89829 
94 5 1.1426 
95 5 -1.1406 
96 5 0.37482 
97 5 0.84218 
98 5 -1.0473 
99 5 -0.74407 
100 5 -0.04512 
1 6 4.7524 
2 6 3.1005 
3 6 2.6845 
4 6 3.0876 
5 6 2.7682 
6 6 4.6843 
7 6 5.1338 
8 6 4.4631 
9 6 4.2778 
10 6 3.3061 
11 6 4.1426 
12 6 4.8888 
13 6 5.2734 
14 6 4.1732 
15 6 3.7441 
16 6 4.6741 
17 6 8.806 
18 6 4.9493 
19 6 1.6265 
20 6 3.4944 
21 6 5.1226 
22 6 5.0089 
23 6 3.9496 
24 6 3.5428 
25 6 3.8679 
26 6 4.0186 
27 6 3.0226 
28 6 5.0641 
29 6 3.5523 
30 6 4.3598 
31 6 6.1982 
32 6 3.9593 
33 6 3.2558 
34 6 2.4244 
35 6 3.7121 
36 6 0.39518 
37 6 -0.88139 
38 6 0.93294 
39 6 -1.5781 
40 6 -2.2989 
41 6 -0.37797 
42 6 0.97222 
43 6 -2.0122 
44 6 1.0719 
45 6 -1.3026 
46 6 1.4239 
47 6 -1.0574 
48 6 -0.53772 
49 6 -0.36229 
50 6 -0.98347 
51 6 -0.60924 
52 6 -0.54722 
53 6 -1.1379 
54 6 0.378 
55 6 0.71074 
56 6 -0.15047 
57 6 1.5303 
58 6 -0.73856 
59 6 -2.755 
60 6 -1.1456 
61 6 -0.56772 
62 6 -1.5091 
63 6 0.92502 
64 6 0.68979 
65 6 -0.25119 
66 6 0.17947 
67 6 -0.17275 
68 6 0.31058 
69 6 -0.4654 
70 6 -0.69685 
71 6 0.26955 
72 6 -0.62418 
73 6 0.0010502 
74 6 -0.28 
75 6 -2.3194 
76 6 0.61487 
77 6 -0.88335 
78 6 -0.83768 
79 6 2.1602 
80 6 -1.0985 
81 6 0.81569 
82 6 0.078146 
83 6 0.48075 
84 6 0.90364 
85 6 -0.86816 
86 6 0.19935 
87 6 -0.54237 
88 6 1.3835 
89 6 0.34584 
90 6 2.5733 
91 6 1.1362 
92 6 -1.0977 
93 6 0.42816 
94 6 -1.2254 
95 6 0.44576 
96 6 0.70705 
97 6 1.1476 
98 6 -0.92689 
99 6 1.7006 
100 6 0.65351 
1 7 3.9351 
2 7 5.5673 
3 7 2.5226 
4 7 3.0565 
5 7 3.1982 
6 7 4.8493 
7 7 1.4952 
8 7 2.6091 
9 7 2.3949 
10 7 6.19 
11 7 4.7434 
12 7 2.6797 
13 7 4.2642 
14 7 4.9925 
15 7 4.0971 
16 7 5.3227 
17 7 4.3085 
18 7 2.9693 
19 7 5.1353 
20 7 3.0277 
21 7 2.799 
22 7 4.7393 
23 7 3.9276 
24 7 3.9552 
25 7 4.6116 
26 7 4.872 
27 7 3.0543 
28 7 4.6998 
29 7 4.1233 
30 7 3.1105 
31 7 3.0894 
32 7 4.1093 
33 7 5.4917 
34 7 3.7104 
35 7 5.0747 
36 7 0.022988 
37 7 0.38449 
38 7 0.21355 
39 7 -0.8374 
40 7 0.35655 
41 7 1.9548 
42 7 -0.1287 
43 7 -0.76651 
44 7 1.4022 
45 7 -0.15734 
46 7 0.17228 
47 7 -0.27167 
48 7 -1.1085 
49 7 -0.13247 
50 7 0.73539 
51 7 2.3996 
52 7 0.6678 
53 7 1.5305 
54 7 0.51668 
55 7 0.92701 
56 7 -0.2981 
57 7 -0.61263 
58 7 -1.907 
59 7 1.5034 
60 7 -1.185 
61 7 -0.35451 
62 7 0.23881 
63 7 -0.0096837 
64 7 -0.49285 
65 7 -0.15365 
66 7 0.15962 
67 7 0.22855 
68 7 0.65157 
69 7 1.7012 
70 7 0.33269 
71 7 0.24757 
72 7 -0.0089412 
73 7 -0.22165 
74 7 -0.19343 
75 7 -0.67474 
76 7 0.019761 
77 7 1.1713 
78 7 1.0616 
79 7 -0.54144 
80 7 -1.0487 
81 7 1.4543 
82 7 -1.1215 
83 7 0.98084 
84 7 -1.1311 
85 7 -0.46813 
86 7 -0.42032 
87 7 1.0627 
88 7 -0.053582 
89 7 -0.044939 
90 7 -0.29325 
91 7 -1.0187 
92 7 -0.32184 
93 7 -1.7752 
94 7 0.21463 
95 7 0.027687 
96 7 -0.45921 
97 7 0.5794 
98 7 1.7955 
99 7 2.9595 
100 7 -0.15599 
1 8 4.1904 
2 8 3.7208 
3 8 5.0002 
4 8 4.3424 
5 8 3.7429 
6 8 4.9232 
7 8 4.8908 
8 8 3.9364 
9 8 4.3582 
10 8 3.1381 
11 8 5.6554 
12 8 5.841 
13 8 3.7744 
14 8 3.782 
15 8 5.7773 
16 8 3.7657 
17 8 3.4737 
18 8 2.0464 
